country	year	pop	continent	lifeExp	gdpPercap
Slovak Republic	2003	5416406	Europe	73.84	14207.564
Slovak Republic	2004	5423567	Europe	74.25	14977.86553
Slovak Republic	2005	5431363	Europe	74.19	15881
Slovak Republic	2006	5439448	Europe	74.44	17190.05794
Slovak Republic	2007	5447502	Europe	74.663	18678.31435
Slovenia	1952	1489518	Europe	65.57	4215.041741
Slovenia	1957	1533070	Europe	67.85	5862.276629
Slovenia	1962	1582962	Europe	69.15	7402.303395
Slovenia	1967	1646912	Europe	69.18	9405.489397
Slovenia	1972	1694510	Europe	69.82	12383.4862
Slovenia	1977	1746919	Europe	70.97	15277.03017
Slovenia	1982	1861252	Europe	71.063	17866.72175
Slovenia	1983	1878555	Europe	70.88	17919.36275
Slovenia	1984	1896413	Europe	71.34	18272.76075
Slovenia	1985	1914220	Europe	71.77	18324.03926
Slovenia	1986	1932129	Europe	72.32	18979.16819
Slovenia	1987	1945870	Europe	72.25	18678.53492
Slovenia	1988	1961775	Europe	72.9	18334.5781
Slovenia	1989	1976217	Europe	73.35	18023.13215
Slovenia	1990	1991210	Europe	73.86	16645.76222
Slovenia	1991	1999480	Europe	73.5	15100.59008
Slovenia	1992	1999210	Europe	73.64	14214.71681
Slovenia	1993	1999926	Europe	73.52	14560.02315
Slovenia	1994	2001036	Europe	73.96	15279.5832
Slovenia	1995	2002827	Europe	74.67	15857.28478
Slovenia	1996	2007429	Europe	75.11	16392.54553
Slovenia	1997	2011612	Europe	75.13	17161.10735
Slovenia	1998	2010807	Europe	75.26	17747.88348
Slovenia	1999	2009653	Europe	75.64	18663.39949
Slovenia	2000	2010557	Europe	76.11	19399.68944
Slovenia	2001	2011179	Europe	76.38	19966.89487
Slovenia	2002	2011497	Europe	76.66	20660.01936
Slovenia	2003	2011604	Europe	76.55	21203.46336
Slovenia	2004	2011473	Europe	77.28	22113.22127
Slovenia	2005	2011070	Europe	77.6	23004
Slovenia	2006	2010347	Europe	78.24	24302.1641
Slovenia	2007	2009245	Europe	77.926	25768.25759
Solomon Islands	1967	151000	Oceania	52.964	1304.598869
Solomon Islands	1972	174500	Oceania	55.506	864.9742531
Solomon Islands	1977	207339	Oceania	58.005	1169.543666
Solomon Islands	1982	250516	Oceania	58.736	1467.396037
Solomon Islands	1987	300694	Oceania	55.785	1783.648762
Solomon Islands	1992	358713	Oceania	58.27	2109.894257
Solomon Islands	1997	424265	Oceania	60.708	2252.491044
Solomon Islands	2002	494786	Oceania	62.274	1530.496068
Solomon Islands	2007	566842	Oceania	63.57	1829.317402
Somalia	1952	2526994	Africa	32.978	1135.749842
Somalia	1957	2780415	Africa	34.977	1258.147413
Somalia	1962	3080153	Africa	36.981	1369.488336
Somalia	1967	3428839	Africa	38.977	1284.73318
Somalia	1972	3840161	Africa	40.973	1254.576127
Somalia	1977	4353666	Africa	41.974	1450.992513
Somalia	1982	5828892	Africa	42.955	1176.807031
Somalia	1987	6921858	Africa	44.501	1093.244963
Somalia	1992	6099799	Africa	39.658	926.9602964
Somalia	1997	6633514	Africa	43.795	930.5964284
Somalia	2002	7753310	Africa	45.936	882.0818218
Somalia	2007	9118773	Africa	48.159	926.1410683
South Africa	1952	14264935	Africa	45.009	4725.295531
South Africa	1957	16151549	Africa	47.985	5487.104219
South Africa	1962	18356657	Africa	49.951	5768.729717
South Africa	1967	20997321	Africa	51.927	7114.477971
South Africa	1972	23935810	Africa	53.696	7765.962636
South Africa	1977	27129932	Africa	55.527	8028.651439
South Africa	1982	31140029	Africa	58.161	8568.266228
South Africa	1987	35933379	Africa	60.834	7825.823398
South Africa	1992	39964159	Africa	61.888	7225.069258
South Africa	1997	42835005	Africa	60.236	7479.188244
South Africa	2002	44433622	Africa	53.365	7710.946444
South Africa	2007	43997828	Africa	49.339	9269.657808
Spain	1950	28062963	Europe	61.87	3280.315024
Spain	1951	28298010	Europe	61.52	3576.315114
Spain	1952	28549870	Europe	64.94	3834.034742
Spain	1953	28804128	Europe	65.81	3787.808989
Spain	1954	29060413	Europe	67.01	4039.519387
Spain	1955	29318745	Europe	66.78	4163.500932
Spain	1956	29579142	Europe	66.82	4462.540356
Spain	1957	29841614	Europe	66.66	4564.80241
Spain	1958	30106188	Europe	68.85	4720.206871
Spain	1959	30372877	Europe	68.77	4571.300919
Spain	1960	30641187	Europe	69.27	4603.06757
Spain	1961	30903894	Europe	69.66	5149.129055
Spain	1962	31158061	Europe	69.69	5693.843879
Spain	1963	31429834	Europe	69.85	6221.104643
Spain	1964	31740862	Europe	70.58	6765.927648
Spain	1965	32084511	Europe	70.99	7136.520325
Spain	1966	32451975	Europe	71.25	7582.37058
Spain	1967	32850275	Europe	71.44	7993.512294
Spain	1968	33239301	Europe	71.73	8374.242965
Spain	1969	33566084	Europe	71.26	9039.406707
Spain	1970	33876479	Europe	72.24	9469.633593
Spain	1971	34195056	Europe	71.85	9918.210638
Spain	1972	34513161	Europe	73.06	10638.75131
Spain	1973	34836716	Europe	72.84	11481.02039
Spain	1974	35184287	Europe	73.22	12212.4568
Spain	1975	35563535	Europe	73.55	12507.47724
Spain	1976	35996780	Europe	73.87	12886.56515
Spain	1977	36439000	Europe	74.39	13236.92117
Spain	1978	36861034	Europe	74.58	13521.54896
Spain	1979	37200014	Europe	75.12	13589.12071
Spain	1980	37488360	Europe	75.6	13790.56055
Spain	1981	37750800	Europe	75.74	13765.38889
Spain	1982	37983310	Europe	76.3	13926.16997
Spain	1983	38184166	Europe	76.08	14203.10524
Spain	1984	38362861	Europe	76.46	14342.73031
Spain	1985	38534853	Europe	76.42	14568.70667
Spain	1986	38707556	Europe	76.67	14982.64885
Spain	1987	38880702	Europe	76.9	15764.98313
Spain	1988	39053881	Europe	76.91	16553.14424
Spain	1989	39214523	Europe	76.98	17355.7471
Spain	1990	39350769	Europe	76.99	18064.9166
Spain	1991	39461418	Europe	77.12	18472.90556
Spain	1992	39549438	Europe	77.57	18603.06452
Spain	1993	39627587	Europe	77.7	18374.86563
Spain	1994	39690971	Europe	78.05	18782.73427
Spain	1995	39749715	Europe	78.12	19272.14422
Spain	1996	39803829	Europe	78.26	19709.87114
Spain	1997	39855442	Europe	78.77	20445.29896
Spain	1998	39906235	Europe	78.85	21333.94306
Spain	1999	39953263	Europe	78.86	22286.3637
Spain	2000	40016081	Europe	79.34	23410.16483
Spain	2001	40087104	Europe	79.69	24221.7998
Spain	2002	40152517	Europe	79.78	24835.47166
Spain	2003	40217413	Europe	79.72	25564.28953
Spain	2004	40280780	Europe	80.28	26357.04829
Spain	2005	40341462	Europe	80.28	27270
Spain	2006	40397842	Europe	80.94	28006.12139
Spain	2007	40448191	Europe	80.941	28821.0637
Sri Lanka	1950	7533097	Asia	55.6	1033.499006
Sri Lanka	1952	7982342	Asia	57.593	1083.53203
Sri Lanka	1957	9128546	Asia	61.456	1072.546602
Sri Lanka	1962	10421936	Asia	62.192	1074.47196
Sri Lanka	1967	11737396	Asia	64.266	1135.514326
Sri Lanka	1972	13016733	Asia	65.042	1213.39553
Sri Lanka	1977	14116836	Asia	65.949	1348.775651
Sri Lanka	1982	15410151	Asia	68.757	1648.079789
Sri Lanka	1987	16495304	Asia	69.011	1876.766827
Sri Lanka	1992	17587060	Asia	70.379	2153.739222
Sri Lanka	1997	18698655	Asia	70.457	2664.477257
Sri Lanka	2002	19576783	Asia	70.815	3015.378833
Sri Lanka	2007	20378239	Asia	72.396	3970.095407
Sudan	1952	8504667	Africa	38.635	1615.991129
Sudan	1957	9753392	Africa	39.624	1770.337074
Sudan	1962	11183227	Africa	40.87	1959.593767
Sudan	1967	12716129	Africa	42.858	1687.997641
Sudan	1972	14597019	Africa	45.083	1659.652775
Sudan	1977	17104986	Africa	47.8	2202.988423
Sudan	1982	20367053	Africa	50.338	1895.544073
Sudan	1987	24725960	Africa	51.744	1507.819159
Sudan	1992	28227588	Africa	53.556	1492.197043
Sudan	1997	32160729	Africa	55.373	1632.210764
Sudan	2002	37090298	Africa	56.369	1993.398314
Sudan	2007	42292929	Africa	58.556	2602.394995
Suriname	1972	381410	Americas	64.04	5504.437533
Suriname	1977	360780	Americas	65.1	6622.717308
Suriname	1982	359611	Americas	67.566	6061.25039
Suriname	1987	382559	Americas	68.242	5508.173487
Suriname	1992	402943	Americas	68.608	5974.263637
Suriname	1997	420899	Americas	68.976	5589.341453
Suriname	2002	433682	Americas	69.126	6070.681316
Suriname	2007	439894	Americas	70.199	7987.271406
Swaziland	1952	290243	Africa	41.407	1148.376626
Swaziland	1957	326741	Africa	43.424	1244.708364
Swaziland	1962	370006	Africa	44.992	1856.182125
Swaziland	1967	420690	Africa	46.633	2613.101665
Swaziland	1972	480105	Africa	49.552	3364.836625
Swaziland	1977	551425	Africa	52.537	3781.410618
Swaziland	1982	649901	Africa	55.561	3895.384018
Swaziland	1987	779348	Africa	57.678	3984.839812
Swaziland	1992	962344	Africa	58.474	3553.0224
Swaziland	1997	1054486	Africa	54.289	3876.76846
Swaziland	2002	1130269	Africa	43.869	4128.116943
Swaziland	2007	1133066	Africa	39.613	4513.480643
Sweden	1950	7014005	Europe	71.14	8364.828768
Sweden	1951	7072830	Europe	71.37	8545.296586
Sweden	1952	7124673	Europe	71.86	8527.844662
Sweden	1953	7171461	Europe	71.9	8813.990774
Sweden	1954	7213490	Europe	72.36	9225.152633
Sweden	1955	7262388	Europe	72.6	9420.620992
Sweden	1956	7314552	Europe	72.66	9680.239638
Sweden	1957	7363802	Europe	72.49	9911.878226
Sweden	1958	7409144	Europe	73.14	10209.70983
Sweden	1959	7446249	Europe	73.37	10636.33094
Sweden	1960	7480395	Europe	73.04	11183.12944
Sweden	1961	7519998	Europe	73.5	11690.64609
Sweden	1962	7561588	Europe	73.37	12329.44192
Sweden	1963	7604328	Europe	73.56	12906.36165
Sweden	1964	7661354	Europe	73.73	13839.08238
Sweden	1965	7733853	Europe	73.88	14409.93874
Sweden	1966	7807797	Europe	74.13	14897.89006
Sweden	1967	7867931	Europe	74.16	15258.29697
Sweden	1968	7912217	Europe	74.03	15841.82295
Sweden	1969	7968018	Europe	74.15	16615.07701
Sweden	1970	8042803	Europe	74.7	17380.25592
Sweden	1971	8098328	Europe	74.62	17313.08853
Sweden	1972	8122293	Europe	74.72	17832.02464
Sweden	1973	8136774	Europe	74.88	18503.18045
Sweden	1974	8160560	Europe	74.99	18860.88036
Sweden	1975	8192566	Europe	75	19179.67177
Sweden	1976	8222310	Europe	75.01	19195.78047
Sweden	1977	8251648	Europe	75.44	18855.72521
Sweden	1978	8275778	Europe	75.53	19217.41608
Sweden	1979	8293723	Europe	75.57	19934.46561
Sweden	1980	8310473	Europe	75.8	20411.32375
Sweden	1981	8320485	Europe	76.1	20524.70759
Sweden	1982	8325260	Europe	76.42	20667.38125
Sweden	1983	8329028	Europe	76.66	21209.63345
Sweden	1984	8342621	Europe	76.92	22140.9169
Sweden	1985	8356337	Europe	76.78	22642.16415
Sweden	1986	8384069	Europe	77.04	22960.83959
Sweden	1987	8421403	Europe	77.19	23586.92927
Sweden	1988	8469339	Europe	77.08	23962.27119
Sweden	1989	8526276	Europe	77.74	24357.83168
Sweden	1990	8600815	Europe	77.67	24740.45183
Sweden	1991	8668112	Europe	77.81	24488.92001
Sweden	1992	8718867	Europe	78.16	23880.01683
Sweden	1993	8769284	Europe	78.24	23254.13698
Sweden	1994	8831493	Europe	78.86	23752.07681
Sweden	1995	8877890	Europe	78.94	24361.30683
Sweden	1996	8892234	Europe	79.15	24628.87784
Sweden	1997	8897619	Europe	79.39	25266.59499
Sweden	1998	8902684	Europe	79.53	26173.14884
Sweden	1999	8909790	Europe	79.61	27328.73948
Sweden	2000	8923569	Europe	79.84	28447.86072
Sweden	2001	8939915	Europe	79.93	28695.77327
Sweden	2002	8954175	Europe	80.04	29341.63093
Sweden	2003	8970306	Europe	80.33	29852.5413
Sweden	2004	8986400	Europe	80.67	31027.89129
Sweden	2005	9001774	Europe	80.75	31995
Sweden	2006	9016596	Europe	80.95	33156.20545
Sweden	2007	9031088	Europe	80.884	33859.74835
Switzerland	1950	4694000	Europe	68.94	13867.60715
Switzerland	1951	4749000	Europe	68.71	14816.89924
Switzerland	1952	4815000	Europe	69.62	14734.23275
Switzerland	1953	4878000	Europe	69.53	15055.82564
Switzerland	1954	4929000	Europe	70	15739.39579
Switzerland	1955	4980000	Europe	70.08	16626.4855
Switzerland	1956	5045000	Europe	70.21	17501.93196
Switzerland	1957	5126000	Europe	70.56	17909.48973
Switzerland	1958	5199000	Europe	71.3	17284.27073
Switzerland	1959	5259000	Europe	71.46	18161.48966
Switzerland	1960	5362000	Europe	71.44	19059.00518
Switzerland	1961	5512000	Europe	71.76	20041.21634
Switzerland	1962	5666000	Europe	71.32	20431.0927
Switzerland	1963	5789000	Europe	71.31	20977.26759
Switzerland	1964	5887000	Europe	72.2	21712.09454
Switzerland	1965	5943000	Europe	72.33	22190.77302
Switzerland	1966	5996000	Europe	72.47	22533.03847
Switzerland	1967	6063000	Europe	72.77	22966.14432
Switzerland	1968	6132000	Europe	72.72	23522.13088
Switzerland	1969	6212000	Europe	72.73	24527.55211
Switzerland	1970	6267000	Europe	73.14	25862.8192
Switzerland	1971	6343293	Europe	73.26	26593.26926
Switzerland	1972	6401400	Europe	73.78	27195.11304
Switzerland	1973	6441100	Europe	74.08	27851.75724
Switzerland	1974	6460000	Europe	74.43	28174.32841
Switzerland	1975	6403500	Europe	74.82	26353.03028
Switzerland	1976	6333313	Europe	74.94	26270.86866
Switzerland	1977	6316424	Europe	75.39	26982.29052
Switzerland	1978	6332568	Europe	75.34	27023.43582
Switzerland	1979	6350840	Europe	75.64	27617.11846
Switzerland	1980	6385229	Europe	75.64	28732.36608
Switzerland	1981	6425450	Europe	75.87	29003.26953
Switzerland	1982	6468126	Europe	76.21	28397.71512
Switzerland	1983	6501073	Europe	76.22	28396.88917
Switzerland	1984	6529684	Europe	76.82	29128.18896
Switzerland	1985	6563770	Europe	76.94	29967.6008
Switzerland	1986	6603192	Europe	77.11	30273.42434
Switzerland	1987	6649942	Europe	77.41	30281.70459
Switzerland	1988	6704112	Europe	77.43	30971.58824
Switzerland	1989	6763653	Europe	77.63	32031.32878
Switzerland	1990	6836626	Europe	77.44	32875.77966
Switzerland	1991	6920562	Europe	77.72	32207.74413
Switzerland	1992	6995447	Europe	78.03	31871.5303
Switzerland	1993	7058211	Europe	78.32	31515.65427
Switzerland	1994	7114530	Europe	78.61	31599.61928
Switzerland	1995	7157106	Europe	78.68	31530.76934
Switzerland	1996	7181024	Europe	79.17	31589.72381
Switzerland	1997	7193761	Europe	79.37	32135.32301
Switzerland	1998	7207995	Europe	79.62	33039.50454
Switzerland	1999	7232809	Europe	79.88	33349.65383
Switzerland	2000	7266920	Europe	79.99	34386.90248
Switzerland	2001	7311237	Europe	80.41	34569.38136
Switzerland	2002	7361757	Europe	80.62	34480.95771
Switzerland	2003	7408319	Europe	80.72	34183.28306
Switzerland	2004	7450867	Europe	81.28	34864.09237
Switzerland	2005	7489370	Europe	81.44	35520
Switzerland	2006	7523934	Europe	81.74	36523.09834
Switzerland	2007	7554661	Europe	81.701	37506.41907
Syria	1952	3661549	Asia	45.883	1643.485354
Syria	1957	4149908	Asia	48.284	2117.234893
Syria	1962	4834621	Asia	50.305	2193.037133
Syria	1967	5680812	Asia	53.655	1881.923632
Syria	1972	6701172	Asia	57.296	2571.423014
Syria	1977	7932503	Asia	61.195	3195.484582
Syria	1982	9410494	Asia	64.59	3761.837715
Syria	1987	11242847	Asia	66.974	3116.774285
Syria	1992	13219062	Asia	69.249	3340.542768
Syria	1997	15081016	Asia	71.527	4014.238972
Syria	2002	17155814	Asia	73.053	4090.925331
Syria	2007	19314747	Asia	74.143	4184.548089
Taiwan	1950	7981454	Asia	54.6	1064.100714
Taiwan	1951	8251326	Asia	55.1	1113.333184
Taiwan	1952	8550362	Asia	58.5	1206.947913
Taiwan	1953	8849962	Asia	60.3	1278.499657
Taiwan	1954	9159966	Asia	62	1356.815915
Taiwan	1955	9485858	Asia	62.4	1419.976833
Taiwan	1956	9825346	Asia	62.5	1449.465184
Taiwan	1957	10164215	Asia	62.4	1507.86129
Taiwan	1958	10500314	Asia	64.2	1562.085741
Taiwan	1959	10852996	Asia	64.2	1630.24058
Taiwan	1960	11209160	Asia	64.4	1679.609606
Taiwan	1961	11563348	Asia	64.9	1740.861311
Taiwan	1962	11918938	Asia	65.2	1822.879028
Taiwan	1963	12276610	Asia	66	1938.910509
Taiwan	1964	12631480	Asia	66.7	2118.473387
Taiwan	1965	12977635	Asia	67.4	2297.808004
Taiwan	1966	13321002	Asia	67.4	2442.393391
Taiwan	1967	13648692	Asia	67.5	2643.858681
Taiwan	1968	13962358	Asia	67.6	2828.83567
Taiwan	1969	14282297	Asia	68.6	3022.679676
Taiwan	1970	14598316	Asia	68.69	3300.736289
Taiwan	1971	14918496	Asia	69.1	3652.203544
Taiwan	1972	15226039	Asia	69.39	4062.523897
Taiwan	1973	15525588	Asia	69.45	4505.87746
Taiwan	1974	15824103	Asia	69.81	4481.238056
Taiwan	1975	16122188	Asia	70.07	4618.243589
Taiwan	1976	16450056	Asia	70.43	5169.231377
Taiwan	1977	16785196	Asia	70.59	5596.519826
Taiwan	1978	17111535	Asia	71.16	6252.784539
Taiwan	1979	17450136	Asia	71.31	6656.700817
Taiwan	1980	17848320	Asia	71.54	6995.031783
Taiwan	1981	18177430	Asia	71.65	7302.76212
Taiwan	1982	18501390	Asia	72.16	7426.354774
Taiwan	1983	18803390	Asia	72.15	7923.0301
Taiwan	1984	19083348	Asia	72.81	8653.915924
Taiwan	1985	19337363	Asia	72.99	8973.481519
Taiwan	1986	19555581	Asia	73.12	9903.312959
Taiwan	1987	19757799	Asia	73.4	11054.56175
Taiwan	1988	19976096	Asia	73.21	11821.52204
Taiwan	1989	20207541	Asia	73.52	12683.80301
Taiwan	1990	20278957	Asia	73.8	13361.45062
Taiwan	1991	20492997	Asia	74.28	14233.5143
Taiwan	1992	20686918	Asia	74.26	15215.6579
Taiwan	1993	20883467	Asia	74.55	16120.59037
Taiwan	1994	21087873	Asia	74.72	17154.21489
Taiwan	1995	21282829	Asia	74.54	18108.61451
Taiwan	1996	21448723	Asia	74.72	19107.52043
Taiwan	1997	21628605	Asia	75.25	20206.82098
Taiwan	1998	21823024	Asia	75.45	20944.27222
Taiwan	1999	21993460	Asia	75.55	21984.53742
Taiwan	2000	22151237	Asia	76.11	23094.57288
Taiwan	2001	22303700	Asia	76.5	22434.19675
Taiwan	2002	22454239	Asia	76.99	23235.42329
Taiwan	2003	22603000	Asia	77.19	23879.03074
Taiwan	2004	22749838	Asia	77.3	25238.82357
Taiwan	2005	22894384	Asia	77.29	26069
Taiwan	2006	23036087	Asia	78.1	27248.06789
Taiwan	2007	23174294	Asia	78.4	28718.27684
Tajikistan	1992	5600694	Asia	63.372	1992.226462
Tajikistan	1997	6070759	Asia	64.26	898.4787457
Tajikistan	2002	6719567	Asia	65.884	1158.352685
Tajikistan	2007	7484274	Asia	66.67	1562.447949
Tanzania	1952	8322925	Africa	41.215	716.6500721
Tanzania	1957	9452826	Africa	42.974	698.5356073
Tanzania	1962	10863958	Africa	44.246	722.0038073
Tanzania	1967	12607312	Africa	45.757	848.2186575
Tanzania	1972	14706593	Africa	47.62	915.9850592
Tanzania	1977	17129565	Africa	49.919	962.4922932
Tanzania	1982	19844382	Africa	50.608	874.2426069
Tanzania	1987	23040630	Africa	51.535	831.8220794
Tanzania	1992	26605473	Africa	50.44	825.682454
Tanzania	1997	30686889	Africa	48.466	789.1862231
Tanzania	2002	34593779	Africa	49.651	899.0742111
Tanzania	2007	38139640	Africa	52.517	1107.482182
Thailand	1950	20041628	Asia	45.2	712.3980906
Thailand	1952	21289402	Asia	50.848	757.7974177
Thailand	1957	25041917	Asia	53.63	793.5774148
Thailand	1962	29263397	Asia	56.061	1002.199172
Thailand	1967	34024249	Asia	58.285	1295.46066
Thailand	1972	39276153	Asia	60.405	1524.358936
Thailand	1977	44148285	Asia	62.494	1961.224635
Thailand	1982	48827160	Asia	64.597	2393.219781
Thailand	1987	52910342	Asia	66.084	2982.653773
Thailand	1992	56667095	Asia	67.298	4616.896545
Thailand	1997	60216677	Asia	67.521	5852.625497
Thailand	2002	62806748	Asia	68.564	5913.187529
Thailand	2007	65068149	Asia	70.616	7458.396327
Timor-Leste	1992	796343	Asia	49.156	2577.986234
Timor-Leste	1997	918738	Asia	54.379	3756.341652
Timor-Leste	2002	952618	Asia	58.274	2726.030509
Timor-Leste	2007	1084971	Asia	60.839	2285.738011
Togo	1952	1219113	Africa	38.596	859.8086567
Togo	1957	1357445	Africa	41.208	925.9083202
Togo	1962	1528098	Africa	43.922	1067.53481
Togo	1967	1735550	Africa	46.769	1477.59676
Togo	1972	2056351	Africa	49.759	1649.660188
Togo	1977	2308582	Africa	52.887	1532.776998
Togo	1982	2644765	Africa	55.471	1344.577953
Togo	1987	3154264	Africa	56.941	1202.201361
Togo	1992	3747553	Africa	58.061	1034.298904
Togo	1997	4320890	Africa	58.39	982.2869243
Togo	2002	4977378	Africa	57.561	886.2205765
Togo	2007	5701579	Africa	58.42	882.9699438
Tonga	1977	90593	Oceania	66.742	2116.113121
Tonga	1982	92201	Oceania	67.968	3287.049023
Tonga	1987	93982	Oceania	69.17	4088.357279
Tonga	1992	92094	Oceania	70.026	4070.074698
Tonga	1997	97399	Oceania	71.145	4432.969328
Tonga	2002	106137	Oceania	72.269	5084.223947
Tonga	2007	116921	Oceania	73.312	5063.975838
Trinidad and Tobago	1952	662850	Americas	59.1	3023.271928
Trinidad and Tobago	1957	764900	Americas	61.8	4100.3934
Trinidad and Tobago	1962	887498	Americas	64.9	4997.523971
Trinidad and Tobago	1967	960155	Americas	65.4	5621.368472
Trinidad and Tobago	1972	975199	Americas	65.9	6619.551419
Trinidad and Tobago	1977	1039009	Americas	68.3	7899.554209
Trinidad and Tobago	1982	1116479	Americas	68.832	9119.528607
Trinidad and Tobago	1987	1191336	Americas	69.582	7388.597823
Trinidad and Tobago	1992	1183669	Americas	69.862	7370.990932
Trinidad and Tobago	1997	1138101	Americas	69.465	8792.573126
Trinidad and Tobago	2002	1101832	Americas	68.976	11460.60023
Trinidad and Tobago	2007	1056608	Americas	69.819	18008.50924
Tunisia	1952	3647735	Africa	44.6	1468.475631
Tunisia	1957	3950849	Africa	47.1	1395.232468
Tunisia	1962	4286552	Africa	49.579	1660.30321
Tunisia	1967	4786986	Africa	52.053	1932.360167
Tunisia	1972	5303507	Africa	55.602	2753.285994
Tunisia	1977	6005061	Africa	59.837	3120.876811
Tunisia	1982	6734098	Africa	64.048	3560.233174
Tunisia	1987	7724976	Africa	66.894	3810.419296
Tunisia	1992	8523077	Africa	70.001	4332.720164
Tunisia	1997	9231669	Africa	71.973	4876.798614
Tunisia	2002	9770575	Africa	73.042	5722.895655
Tunisia	2007	10276158	Africa	73.923	7092.923025
Turkey	1952	22235677	Europe	43.585	1969.10098
Turkey	1957	25670939	Europe	48.079	2218.754257
Turkey	1962	29788695	Europe	52.098	2322.869908
Turkey	1967	33411317	Europe	54.336	2826.356387
Turkey	1972	37492953	Europe	57.005	3450.69638
Turkey	1977	42404033	Europe	59.507	4269.122326
Turkey	1982	47328791	Europe	61.036	4241.356344
Turkey	1987	52881328	Europe	63.108	5089.043686
Turkey	1992	58179144	Europe	66.146	5678.348271
Turkey	1997	63047647	Europe	68.835	6601.429915
Turkey	2002	67308928	Europe	70.845	6508.085718
Turkey	2007	71158647	Europe	71.777	8458.276384
Turkmenistan	1992	3848424	Asia	63.304	3961.890968
Turkmenistan	1997	4267070	Asia	62.928	2631.317995
Turkmenistan	2002	4688963	Asia	62.384	3359.352561
Turkmenistan	2007	5136262	Asia	63.169	4889.249837
Uganda	1950	5521758	Africa	40	759.8798137
Uganda	1952	5824797	Africa	39.978	734.753484
Uganda	1957	6675501	Africa	42.571	774.3710692
Uganda	1962	7688797	Africa	45.344	767.2717398
Uganda	1967	8900294	Africa	48.051	908.9185217
Uganda	1972	10190285	Africa	51.016	950.735869
Uganda	1977	11457758	Africa	50.35	843.7331372
Uganda	1982	12939400	Africa	49.849	682.2662268
Uganda	1987	15283050	Africa	51.509	617.7244065
Uganda	1992	18252190	Africa	48.825	644.1707969
Uganda	1997	21210254	Africa	44.578	816.559081
Uganda	2002	24739869	Africa	47.813	927.7210018
Uganda	2007	29170398	Africa	51.542	1056.380121
Ukraine	1950	36774854	FSU	62.6	3601.453637
Ukraine	1973	48367002	FSU	71.05	6636.820578
Ukraine	1990	51622275	FSU	70.46	8123.203645
Ukraine	1991	51730355	FSU	69.64	7400.989699
Ukraine	1992	51869109	FSU	69	6650.453507
Ukraine	1993	51887112	FSU	68.31	5704.109297
Ukraine	1994	51637611	FSU	67.7	4419.117751
Ukraine	1995	51247259	FSU	66.79	3909.539358
Ukraine	1996	50812520	FSU	67.11	3548.689544
Ukraine	1997	50369926	FSU	67.69	3472.475276
Ukraine	1998	49938798	FSU	68.57	3435.906978
Ukraine	1999	49487245	FSU	68.15	3460.323855
Ukraine	2000	49007559	FSU	67.79	3700.350923
Ukraine	2001	48510505	FSU	67.93	4082.186353
Ukraine	2002	48058877	FSU	67.81	4334.816758
Ukraine	2003	47668303	FSU	67.87	4781.145856
Ukraine	2004	47309706	FSU	67.73	5400.284939
Ukraine	2005	46996765	FSU	67.31	5583
Ukraine	2006	46710816	FSU	67.96	6039.51313
Ukraine	2007	46435909	FSU	67.864	6549.37178
United Arab Emirates	1972	336325	Asia	62.195	12703.61046
United Arab Emirates	1977	683672	Asia	66.238	53335.17575
United Arab Emirates	1982	1203634	Asia	68.627	47211.4006
United Arab Emirates	1987	1778365	Asia	71.339	29327.0588
United Arab Emirates	1992	2048857	Asia	73.657	30084.23648
United Arab Emirates	1997	2254266	Asia	76.186	29989.44848
United Arab Emirates	2002	2445989	Asia	77.806	28728.96185
United Arab Emirates	2007	2642566	Asia	78.672	36953.68369
United Kingdom	1950	50127000	Europe	69.03	9766.503753
United Kingdom	1952	50430000	Europe	69.18	9979.508487
United Kingdom	1957	51430000	Europe	70.42	11283.17795
United Kingdom	1962	53292000	Europe	70.76	12477.17707
United Kingdom	1967	54959000	Europe	71.36	14142.85089
United Kingdom	1972	56079000	Europe	72.01	15895.11641
United Kingdom	1977	56179000	Europe	72.76	17428.74846
United Kingdom	1982	56339704	Europe	74.04	18232.42452
United Kingdom	1987	56981620	Europe	75.007	21664.78767
United Kingdom	1992	57866349	Europe	76.42	22705.09254
United Kingdom	1997	58808266	Europe	77.218	26074.53136
United Kingdom	2002	59912431	Europe	78.471	29478.99919
United Kingdom	2007	60776238	Europe	79.425	33203.26128
United States	1950	152271000	Americas	68.12	12922.2343
United States	1951	154878000	Americas	68.22	13702.42575
United States	1952	157553000	Americas	68.44	13990.48208
United States	1953	160184000	Americas	68.79	14398.56122
United States	1954	163026000	Americas	69.58	14045.22052
United States	1955	165931000	Americas	69.63	14797.65083
United States	1956	168903000	Americas	69.71	14820.1462
United States	1957	171984000	Americas	69.49	14847.12712
United States	1958	174882000	Americas	69.76	14455.69662
United States	1959	177830000	Americas	69.98	15239.98472
United States	1960	180671000	Americas	69.91	15374.01822
United States	1961	183691000	Americas	70.32	15474.78009
United States	1962	186538000	Americas	70.21	16173.14586
United States	1963	189242000	Americas	70.04	16646.2579
United States	1964	191889000	Americas	70.33	17380.43484
United States	1965	194303000	Americas	70.41	18277.61585
United States	1966	196560000	Americas	70.43	19256.78588
United States	1967	198712000	Americas	70.76	19530.36557
United States	1968	200706000	Americas	70.42	20276.3506
United States	1969	202677000	Americas	70.66	20702.82807
United States	1970	205052000	Americas	70.92	20495.85297
United States	1971	207661000	Americas	71.24	20923.74366
