spell,event,censor2,censor3,censor4,ui,reprate,logwage,tenure,disrate,slack,abolpos,explose,stateur,houshead,married,female,child,ychild,nonwhite,age,schlt12,schgt12,smsa,bluecoll,mining,constr,transp,trade,fire,services,pubadmin,year85,year87,year89,midatl,encen,wncen,southatl,escen,wscen,mountain,pacific
1,0,1,0,0,0,0.5,4.92725,1,0.15,1,0,0,6.2,0,0,1,0,0,1,31,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,1,1,0.5,5.62402,0,0.15,1,0,0,6.2,0,1,1,1,1,0,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,0,0,0,1,1,0.5,5.62402,5,0.15,1,0,1,6.2,0,0,0,0,0,0,27,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,0,0,0,1,1,0.5,5.46806,1,0.15,1,0,1,6.2,0,0,0,0,0,0,26,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,0,0,0,1,1,0.5,5.53339,1,0.15,1,0,0,6.2,1,0,1,0,0,0,31,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0.469,5.93754,1,0.141,1,0,0,6.2,1,1,0,0,0,1,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,0,0,1,0,1,0.5,5.1358,0,0.15,1,0,0,6.2,0,0,1,0,0,0,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9,0,0,0,1,1,0.381,6.14419,6,0.114,0,0,0,6.2,0,1,0,0,0,0,34,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20,0,0,0,1,1,0.5,5.62402,10,0.15,1,0,0,6.2,0,1,0,0,0,0,30,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,0,0,0,1,1,0.5,5.20401,1,0.15,1,0,0,6.2,0,0,0,0,0,0,34,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,0,0,1,0,0,0.409,6.07535,2,0.123,0,1,1,6.2,1,1,0,1,1,0,40,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
23,0,0,0,1,1,0.5,5.39816,2,0.15,1,0,0,6.2,1,1,0,0,0,0,56,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3,0,0,1,0,1,0.225,6.67203,2,0.068,0,0,0,6.2,1,0,0,0,0,0,30,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16,0,0,1,0,0,0.5,5.39816,1,0.15,0,1,0,6.2,1,0,1,0,0,0,32,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,0,0,0,1,1,0.5,5.62402,2,0.15,1,0,0,6.2,1,1,0,0,0,0,40,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,0,0,1,0,1,0.5,5.75574,1,0.15,1,0,1,6.2,0,0,1,1,1,1,20,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,1,0,0,0,0,0.404,5.87493,4,0.033,1,0,0,6.4,0,1,0,0,0,0,42,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,1,1,0.433,5.80513,3,0.036,1,0,1,6.4,0,1,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,0,0,0,0.578,5.01064,4,0.079,1,0,0,6.4,1,1,1,0,0,0,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,1,1,0.578,4.77912,2,0.1,0,1,1,6.4,1,0,0,1,0,0,43,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,1,0,0,0,1,0.404,5.87493,13,0.033,0,1,1,6.4,1,1,0,1,1,0,37,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,0,0,1,0,1,0.52,5.62402,5,0.043,0,0,1,6.4,0,1,1,1,0,0,39,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,1,0,0,0.578,5.46806,0,0.05,0,0,1,6.4,1,1,0,1,1,0,24,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,1,1,0.408,5.86363,0,0.034,1,0,1,6.4,1,1,0,1,1,0,38,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0,0,1,1,0.404,5.87493,2,0.033,1,0,0,6.4,1,0,0,0,0,0,22,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,0,1,0.5,5.75574,0,0.25,1,0,1,5.1,1,1,0,1,0,0,36,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,0,0,1,0,1,0.2,6.67203,3,0.1,1,0,0,5.1,1,0,0,0,0,0,61,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,0,0,1,0,1,0.286,6.31536,2,0.143,0,1,1,5.1,1,1,0,1,0,0,42,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13,0,0,0,1,0,0.52,5.18178,1,0.26,1,0,0,5.1,1,0,0,0,0,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,0,0,0,1,0,0.52,4.77912,0,0.26,1,0,1,5.1,0,0,0,0,0,0,20,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,1,0,0,0.52,5.28827,0,0.26,1,0,0,5.1,1,0,0,0,0,0,27,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,1,0,0,0,1,0.344,6.13123,5,0.172,0,0,1,5.1,1,0,0,0,0,0,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,0,0,1,0,1,0.345,6.12687,0,0.172,1,0,1,5.1,0,0,0,1,0,0,28,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,0,0,0,1,1,0.333,6.16121,0,0.167,1,0,1,5.1,1,1,0,1,0,0,42,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,0,0,0,1,1,0.5,5.75574,0,0.25,1,0,1,5.1,1,1,0,0,0,0,46,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,1,1,0.52,5.62402,0,0.26,0,1,1,5.1,0,1,0,1,1,0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,0,0,0,0,1,0.52,5.46806,6,0.26,1,0,1,5.1,1,1,0,1,1,1,31,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,0,0,0,0,0.52,5.25227,1,0.13,1,0,1,6.7,1,1,0,1,0,0,26,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5,0,0,0,1,0,0.52,5.35186,4,0.13,1,0,0,6.7,0,1,1,1,1,0,26,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
21,0,1,0,0,0,0.175,6.94794,10,0.044,1,0,0,6.7,1,1,0,1,1,0,43,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7,0,1,0,0,1,0.52,5.3799,4,0.13,0,0,1,6.7,1,1,0,1,0,0,28,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2,1,0,0,0,0,0.3,6.40853,4,0.075,1,0,1,6.7,1,1,0,1,0,0,39,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
5,0,0,1,0,1,0.52,5.84932,3,0.13,1,0,1,6.7,1,0,0,0,0,0,54,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2,1,0,0,0,0,0.42,6.07304,3,0.105,1,0,0,6.7,1,1,0,1,0,0,32,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3,0,0,0,1,1,0.52,5.56068,0,0.13,1,0,0,6.7,1,0,0,0,0,0,28,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0.52,5.15906,3,0.13,1,0,1,6.7,1,1,0,1,0,0,41,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5,0,0,0,1,1,0.442,6.02102,3,0.111,1,0,1,6.7,0,1,1,1,0,0,46,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2,1,0,0,0,0,0.52,5.20401,1,0.13,1,0,1,6.7,1,0,0,0,0,1,20,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
14,1,0,0,0,1,0.42,6.07304,20,0.105,1,0,0,6.7,1,1,0,1,0,0,35,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4,1,0,0,0,1,0.52,5.65599,2,0.13,0,1,1,6.7,0,0,1,0,0,0,22,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
7,0,0,0,1,0,0.52,5.64191,2,0.13,0,1,1,6.7,0,1,1,0,0,1,33,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
3,0,0,0,1,1,0.52,5.56068,17,0.13,0,0,1,6.7,1,1,0,1,0,1,38,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2,0,0,0,1,0,0.52,5.56068,2,0.13,1,0,0,6.7,0,1,0,0,0,0,30,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2,0,0,1,0,0,0.52,5.49306,0,0.13,0,0,1,6.7,0,0,0,0,0,0,21,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0.494,5.9108,5,0.124,1,0,1,6.7,0,0,0,0,0,0,58,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5,0,0,0,0,0,0.263,6.54247,5,0.066,0,0,0,6.7,1,1,0,1,1,0,37,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
7,1,0,0,0,1,0.382,6.16752,0,0.095,0,0,0,6.7,0,1,1,0,0,0,37,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0.28,6.47851,2,0.07,0,0,1,6.7,0,1,0,1,0,0,39,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11,0,0,0,1,1,0.52,5.50533,2,0.13,0,1,0,6.7,0,1,0,1,1,1,25,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6,0,0,0,1,1,0.365,6.21261,5,0.091,0,0,0,6.7,0,1,1,0,0,0,40,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5,0,1,0,0,1,0.52,5.71703,1,0.13,1,0,0,6.7,0,1,1,0,0,0,44,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0.52,5.64191,4,0.13,0,0,1,6.7,1,1,0,1,1,0,25,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0.52,5.273,3,0.13,0,0,1,6.7,0,1,1,1,1,0,25,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3,1,0,0,0,0,0.52,5.84932,2,0.13,1,0,0,6.7,1,0,1,0,0,0,54,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2,1,0,0,0,0,0.52,5.86079,5,0.13,0,0,1,6.7,0,1,1,0,0,0,46,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5,1,0,0,0,0,0.52,5.33754,0,0.13,1,0,0,6.7,0,1,1,0,0,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2,0,0,0,1,0,0.52,5.56068,1,0.13,0,0,1,6.7,1,1,0,1,1,0,45,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4,0,0,0,1,1,0.328,6.31897,15,0.082,0,0,1,6.7,1,1,0,1,1,0,35,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7,0,0,0,1,1,0.52,5.60212,6,0.13,0,0,1,6.7,1,0,1,0,0,0,49,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,1,0,0.52,5.15906,2,0.13,0,1,0,6.7,0,0,1,0,0,0,20,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5,0,0,0,1,1,0.52,5.273,12,0.13,1,0,0,6.7,1,1,0,0,0,0,39,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
14,0,0,0,1,1,0.42,6.07304,3,0.105,1,0,0,6.7,1,0,0,0,0,0,40,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
28,0,0,0,1,1,0.52,5.47646,2,0.13,0,0,0,6.7,1,0,1,0,0,0,26,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2,1,0,0,0,0,0.28,6.47851,1,0.07,1,0,0,6.7,1,0,0,1,0,0,43,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7,0,0,1,0,1,0.52,5.84932,2,0.13,1,0,0,6.7,1,1,0,1,1,0,32,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,1,1,0.28,6.47851,2,0.07,1,0,1,6.7,0,1,1,1,1,1,30,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4,1,0,0,0,0,0.52,5.04986,0,0.13,1,0,0,6.7,1,0,0,0,0,0,28,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2,0,0,0,1,0,0.52,4.75359,0,0.13,0,1,1,6.7,0,0,1,1,0,0,25,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7,1,0,0,0,1,0.52,4.76217,0,0.13,0,0,0,6.7,1,1,0,1,0,0,49,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4,0,0,0,1,1,0.52,5.56068,0,0.13,0,1,1,6.7,0,1,1,0,0,0,34,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2,1,0,0,0,0,0.438,6.03309,3,0.109,1,0,0,6.7,1,1,0,1,0,0,34,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,1,0,0,0,0.323,6.33505,0,0.081,0,0,1,6.7,1,1,0,1,1,0,31,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
16,0,0,1,0,0,0.52,4.93447,0,0.13,0,0,0,6.7,0,0,0,0,0,1,20,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5,0,0,0,1,1,0.304,6.39526,1,0.076,1,0,0,6.7,1,1,0,1,1,0,33,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3,0,0,0,1,1,0.52,5.82305,3,0.13,1,0,0,6.7,1,1,0,1,0,0,38,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3,0,1,0,0,1,0.52,5.49306,0,0.13,1,0,0,6.7,0,1,1,1,1,1,24,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
17,0,0,0,1,1,0.52,5.65599,2,0.208,0,0,1,4.5,0,1,1,1,0,0,31,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
12,0,0,0,1,1,0.52,5.97889,1,0.208,0,1,1,4.5,0,1,0,1,1,0,30,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2,0,0,0,1,1,0.52,6.01616,38,0.208,0,0,1,4.5,1,1,0,0,0,0,56,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3,0,0,0,1,1,0.52,5.94542,4,0.208,0,0,1,4.5,1,1,0,1,0,0,33,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,0,1,0,0,1,0.52,5.743,2,0.208,1,0,1,4.5,0,1,1,0,0,0,41,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
5,0,0,1,0,1,0.52,4.93447,4,0.208,1,0,0,4.5,0,1,1,1,1,0,25,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
9,1,0,0,0,1,0.52,5.15906,27,0.208,0,0,0,4.5,0,1,1,0,0,0,57,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,1,0,0,0,1,0.52,5.94017,1,0.208,0,0,1,4.5,0,0,0,0,0,0,24,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7,0,0,0,1,1,0.52,5.78383,3,0.208,1,0,1,4.5,1,0,0,0,0,1,32,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,0,1,0,0,0,0.52,5.3799,8,0.208,0,0,1,4.5,0,1,1,1,0,0,41,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7,0,0,0,1,1,0.52,5.84932,2,0.208,1,0,1,4.5,0,0,0,0,0,1,27,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8,0,1,0,0,1,0.52,5.62762,3,0.208,0,0,0,4.5,0,0,0,0,0,0,30,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2,0,0,1,0,1,0.52,5.56068,0,0.208,1,0,0,4.5,0,1,1,0,0,0,49,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
1,0,1,0,0,1,0.52,5.84932,1,0.208,1,0,1,4.5,0,0,0,0,0,0,33,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3,0,1,0,0,0,0.52,5.33754,0,0.208,1,0,1,4.5,0,0,0,1,0,1,21,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
5,0,0,0,1,0,0.52,5.33754,0,0.208,1,0,0,4.5,0,0,0,1,0,1,20,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2,0,1,0,0,1,0.52,5.56068,3,0.208,1,0,1,4.5,1,1,0,1,1,0,21,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7,0,1,0,0,1,0.507,6.12249,9,0.203,1,0,1,4.5,1,0,0,0,0,0,31,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
13,0,0,0,1,1,0.313,6.60394,4,0.125,0,0,1,4.5,1,0,0,0,0,0,45,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
12,0,0,0,1,1,0.52,5.15906,1,0.208,1,0,0,4.5,1,1,0,0,0,0,52,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
3,0,0,0,0,1,0.445,6.2519,2,0.178,1,0,1,4.5,1,1,0,1,0,0,39,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4,1,0,0,0,1,0.333,6.54247,14,0.133,0,1,0,4.5,1,1,0,0,0,0,36,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1,0,0,1,0,1,2.059,2.70805,0,0.824,1,0,1,4.5,1,1,0,1,1,0,38,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7,0,0,0,1,1,0.38,6.40853,0,0.152,1,0,1,4.5,1,1,0,1,0,0,45,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,0,0,0,0,1,0.52,5.71703,13,0.208,0,1,1,4.5,1,1,1,0,0,0,39,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4,1,0,0,0,1,0.52,5.62762,1,0.208,1,0,1,4.5,1,1,0,1,1,0,28,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
2,0,1,0,0,1,0.52,5.49306,9,0.208,0,0,1,4.5,0,1,1,0,0,0,26,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2,1,0,0,0,0,0.52,5.33754,0,0.208,1,0,1,4.5,0,1,1,0,0,0,50,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8,0,0,0,1,1,0.52,5.70711,11,0.208,1,0,1,4.5,1,1,0,0,0,0,56,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
10,0,0,0,1,0,0.52,5.90536,0,0.208,1,0,1,4.5,1,0,1,1,1,1,26,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3,0,0,0,1,1,0.52,5.84932,9,0.208,1,0,1,4.5,0,0,0,0,0,0,28,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
11,0,0,0,1,1,0.443,6.25575,5,0.177,0,1,0,4.5,0,1,1,1,0,0,41,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2,0,0,0,1,0,0.49,5.3799,0,0.245,1,0,1,6,1,0,1,0,0,0,55,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2,0,0,1,0,1,0.49,5.3799,1,0.245,0,1,0,6,1,1,0,0,0,0,53,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3,0,0,0,1,1,0.49,5.29832,1,0.245,0,0,1,6,1,0,1,0,0,0,45,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
6,0,0,0,1,1,0.49,5.3799,3,0.245,1,0,1,6,1,1,0,1,0,0,34,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2,0,0,0,1,0,0.49,5.62762,5,0.245,0,0,0,6,1,0,0,0,0,1,32,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3,0,0,1,0,1,0.468,5.84932,5,0.234,0,1,1,6,0,1,1,0,0,0,33,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
6,0,0,0,1,1,0.49,5.56068,6,0.245,1,0,1,6,0,0,0,1,1,1,25,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
5,0,0,0,0,1,0.374,6.07304,2,0.187,0,0,1,6,0,1,1,0,0,0,24,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
2,0,0,0,1,0,0.49,5.71703,0,0.245,1,0,0,6,1,0,0,0,0,0,25,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
13,1,0,0,0,1,0.179,6.80793,13,0.09,0,0,0,6,1,1,0,0,0,0,53,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5,0,1,0,0,0,0.49,4.68213,0,0.245,1,0,0,6,1,1,0,0,0,1,35,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
10,0,0,0,1,0,0.49,5.56068,2,0.245,0,1,0,6,0,0,0,0,0,0,27,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7,0,0,0,1,1,0.49,5.67332,1,0.245,1,0,0,6,1,0,0,0,0,1,21,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
6,0,0,0,1,1,0.374,6.07304,1,0.187,1,0,1,6,1,1,0,0,0,0,31,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5,0,0,0,1,1,0.49,5.04986,6,0.245,1,0,0,6,0,1,1,1,1,0,24,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5,0,0,0,1,1,0.49,5.71703,2,0.245,1,0,0,6,1,0,0,0,0,0,31,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
6,0,0,0,1,1,0.468,5.84932,1,0.234,1,0,1,6,0,1,0,1,1,0,22,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
13,0,0,1,0,1,0.39,6.03309,2,0.195,0,0,0,6,0,0,0,0,0,0,40,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5,0,0,0,1,1,0.49,5.45104,0,0.245,0,1,0,6,0,1,1,1,0,1,29,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
7,0,1,0,0,0,0.49,5.71703,5,0.245,0,0,1,6,0,1,1,0,0,0,48,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4,0,0,0,1,0,0.49,5.15906,0,0.245,0,1,1,6,0,0,1,0,0,1,21,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
6,1,0,0,0,1,0.34,6.16752,1,0.17,1,0,1,6,1,0,0,0,0,1,41,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7,0,0,0,1,1,0.49,5.15906,3,0.245,1,0,0,6,0,1,0,0,0,0,49,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
12,0,0,0,1,1,0.416,5.96615,3,0.208,1,0,1,6,0,1,1,1,0,0,43,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
8,1,0,0,0,1,0.325,6.21261,4,0.163,0,0,1,6,0,1,1,0,0,0,27,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
14,0,0,0,1,1,0.374,6.07304,5,0.187,1,0,0,6,1,0,0,0,0,0,60,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2,0,0,0,1,0,0.49,5.3799,2,0.245,0,0,0,6,1,0,0,0,0,1,40,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
27,1,0,0,0,1,0.468,5.84932,24,0.234,0,0,0,6,1,0,0,0,0,1,50,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
