"","Part","Curr.Vol","Curr.Price","Curr.Profit","Max.price","Min.price","get.variables(lprecH)"
"1140","4070-6963-140",1,115.78,0.166695457,127.358,104.202,104.202
"1141","4070-6963-141",4,115.745,0.157523003,127.3195,104.1705,127.3195
"1142","4070-6963-142",21,101.1447619,0.037132069,111.25923809,97.3890476221406,111.25923809
"1143","4070-6963-143",20,96.6395,-0.009261223,106.30345,97.5344999601085,106.30345
"1144","4070-6963-144",6,90.57333333,-0.076457383,99.630666663,97.4983333659985,99.630666663
"1145","4070-6963-151",5,129.29,0.107974321,142.219,116.361,142.219
"1146","4070-6963-152",5,138.416,0.155892382,152.2576,124.5744,152.2576
"1147","4070-6963-153",5,138.472,0.158226934,152.3192,124.6248,152.3192
"1148","4070-6963-162",1,71.1,0.159493671,78.21,63.99,63.99
"1149","4070-6963-170",2,20.07,0.159940209,22.077,18.063,18.063
"1150","4070-6963-171",4,20.065,0.15985547,22.0715,18.0585,22.0715
"1151","4070-6963-172",18,20.07222222,0.159811791,22.079444442,18.064999998,22.079444442
"1152","4070-6963-173",20,20.07,0.159616343,22.077,18.063,22.077
"1153","4070-6963-174",9,20.07,0.1596634,22.077,18.063,22.077
"1154","4070-6963-180",1,36,0.154722222,39.6,32.4,32.4
"1155","4070-6963-181",8,36.00125,0.154751571,39.601375,32.401125,39.601375
"1156","4070-6963-182",13,36.61769231,0.168980947,40.279461541,32.955923079,40.279461541
"1157","4070-6963-183",8,36,0.1546875,39.6,32.4,39.6
"1158","4070-6963-184",6,36,0.15462963,39.6,32.4,39.6
"1159","4070-6963-190",83,15.59421687,0.097726992,17.153638557,14.0702409626992,17.153638557
"1160","4070-6963-191",46,21.51,0.140389708,23.661,19.359,23.661
"1161","4070-9000-203",7,34.33714286,0.112248294,37.770857146,30.903428574,37.770857146
"1162","4070-9000-204",8,34.34625,0.112421298,37.780875,30.911625,37.780875
"1163","4070-9905-020",7,229.4314286,0.589662644,252.37457146,206.48828574,252.37457146
"1164","4070-9999-100",1,60711.94,0.492514487,66783.134,54640.746,54640.746
"1165","4070-9999-101",1,45191.43,0.323289615,49710.573,40672.287,40672.287
"1166","4070-9999-995",6,2961,0.620844309,3257.1,2664.9,3257.1
"1167","4446-7501-271",2,42.165,0.543934543,46.3815,37.9485,37.9485
"1168","4446-7502-271",2,42.165,0.426775762,46.3815,37.9485,37.9485
"1169","4446-7503-241",1,58.76,0.15724983,64.636,52.884,52.884
"1170","4446-7503-271",7,43.08571429,0.587533156,47.394285719,38.777142861,47.394285719
"1171","4446-7504-271",4,42.9175,0.515989981,47.20925,38.62575,47.20925
"1172","4446-7601-271",25,36.2292,0.478696742,39.85212,32.60628,39.85212
"1173","4446-7602-271",13,36.03846154,0.126488794,39.642307694,32.434615386,39.642307694
"1174","4446-7603-271",13,36.03769231,0.13278832,39.641461541,32.433923079,39.641461541
"1175","4446-7604-271",2,35.945,0.150646822,39.5395,32.3505,32.3505
"1176","4446-7801-261",9,36.33444444,0.103391334,39.967888884,32.700999996,39.967888884
"1177","4446-7803-261",2,36.88,0.157266811,40.568,33.192,33.192
"1178","4999-1000-001",4,2.1675,0.607843137,2.38425,1.95075,2.38425
"1179","4999-1000-002",31,2.071935484,0.578701541,2.2791290324,1.8647419356,2.2791290324
"1180","4999-1000-003",21,2.18,0.527522936,2.398,1.962,2.398
"1181","4999-1000-004",4,5.575,0.242152466,6.1325,5.0175,6.1325
"1182","4999-1000-006",10,5.132,0.122954014,5.6452,4.6188,5.6452
"1183","4999-1000-017",4,7.1225,0.437697438,7.83475,6.41025,7.83475
"1184","4999-1000-021",4,4.645,0.807319699,5.1095,4.1805,5.1095
"1185","4999-1000-022",4,4.9225,0.819197562,5.41475,4.43025,5.41475
"1186","4999-1000-041",3,2.03,0.545155993,2.233,1.827,2.233
"1187","4999-1000-102",1,82.31,0.614384643,90.541,74.079,74.079
"1188","4999-1000-103",4,159.28,0.638545329,175.208,143.352,175.208
"1189","4999-1000-313",18,68.18222222,0.667964931,75.000444442,61.363999998,75.000444442
"1190","4999-1000-441",262,20.35312977,0.569192427,22.388442747,18.317816793,22.388442747
"1191","4999-1000-442",4,23.88,0.576319095,26.268,21.492,26.268
"1192","4999-1000-443",18,16.66388889,0.55825971,18.330277779,14.997500001,18.330277779
"1193","4999-1000-512",7,44.56285714,0.65583125,49.019142854,40.106571426,49.019142854
"1194","4999-1000-513",2,40.29,0.666294366,44.319,36.261,36.261
"1195","4999-1000-514",2,90.25,0.656842105,99.275,81.225,81.225
"1196","4999-1000-966",1,167.51,0.736791833,184.261,150.759,150.759
"1197","4999-1001-023",5,769.686,0.728502272,846.6546,692.7174,846.6546
"1198","4999-1001-362",2,550.225,0.301222227,605.2475,495.2025,495.2025
"1199","4999-1019-122",2,112.095,0.579731478,123.3045,100.8855,100.8855
"1200","4999-1019-123",2,37.465,0.954624316,41.2115,33.7185,33.7185
"1201","4999-1060-206",1,79.52,0.847459759,87.472,71.568,71.568
"1202","4999-1070-005",2,337.4,0.12163604,371.14,303.66,303.66
"1203","4999-1070-186",1,1532.47,0.374669651,1685.717,1379.223,1379.223
"1204","4999-1070-220",1,755.92,0.49988094,831.512,680.328,680.328
"1205","4999-1070-273",1,232.48,0.498107364,255.728,209.232,209.232
"1206","4999-1070-275",1,26.86,0.46835443,29.546,24.174,24.174
"1207","4999-1070-522",28,16.65857143,0.554540777,18.324428573,14.992714287,18.324428573
"1208","4999-1080-056",2,849.23,0.190619738,934.153,764.307,764.307
"1209","5184-0730-000",2,1297.99,0.226939345,1427.789,1168.191,1168.191
"1210","5184-2721-000",6,1550.193333,0.611807559,1705.2126663,1395.1739997,1705.2126663
"1211","5500-0000-380",10,3.452,0.237543453,3.7972,3.1068,3.7972
"1212","5500-1100-006",10,0.534,0.576779026,0.5874,0.4806,0.5874
"1213","5500-5485-000",25,181.2956,0.149649523,199.42516,163.16604,199.42516
"1214","5500-6000-185",8,0.82,0.234756098,0.902,0.738,0.902
"1215","5500-9999-000",155,8.12316129,0.165166906,8.935477419,7.310845161,8.935477419
"1216","5505-0000-229",1,92.82,0.261904762,102.102,83.538,83.538
"1217","5505-0000-318",1,88.19,0.265109423,97.009,79.371,79.371
"1218","5505-0140-007",2,554.96,0.250450483,610.456,499.464,499.464
"1219","5505-0147-001",19,167.5868421,0.174555219,184.34552631,150.82815789,184.34552631
"1220","5505-0147-004",1,231.38,0.194658138,254.518,208.242,208.242
"1221","5505-0162-000",2,85.655,0.207343413,94.2205,77.0895,77.0895
"1222","5505-0183-000",25,64.636,0.207618046,71.0996,58.1724,71.0996
"1223","5505-0215-000",8,65.22,0.184912603,71.742,58.698,71.742
"1224","5505-0230-003",4,92.55,0.314154511,101.805,83.295,101.805
"1225","5505-0233-006",99,978.5367677,0.166394701,1076.39044447,880.68309093,1076.39044447
"1226","5505-0233-007",8,1051.3875,0.202724971,1156.52625,946.24875,1156.52625
"1227","5505-0330-003",4471,83.81667636,0.179555284,92.198343996,75.435008724,75.435008724
"1228","5505-0330-004",226,46.21685841,0.194303308,50.838544251,41.595172569,50.838544251
"1229","5505-0330-008",60,6.245666667,0.216229919,6.8702333337,5.6211000003,6.8702333337
"1230","5505-0510-007",4,783.775,0.212704539,862.1525,705.3975,862.1525
"1231","5505-0510-008",25,776.158,0.239948052,853.7738,698.5422,853.7738
"1232","5505-0510-009",8,913.4175,0.20631721,1004.75925,822.07575,1004.75925
"1233","5505-0510-010",54,902.5153704,0.252494315,992.76690744,812.26383336,992.76690744
"1234","5505-0510-011",2,892.04,0.200820591,981.244,802.836,802.836
"1235","5505-0510-013",40,923.0205,0.258865594,1015.32255,830.71845,1015.32255
"1236","5505-0618-061",2,345.56,0.19786723,380.116,311.004,311.004
"1237","5505-0618-097",2,286.645,0.197823091,315.3095,257.9805,257.9805
"1238","5505-0618-118",5,167.746,0.190645381,184.5206,150.9714,184.5206
"1239","5505-0683-003",104,46.89942308,0.156004871,51.589365388,42.209480772,51.589365388
"1240","5505-0713-003",18,993.0966667,0.323288434,1092.40633337,893.78700003,1092.40633337
"1241","5505-0714-003",2,280.54,0.183146788,308.594,252.486,252.486
"1242","5505-0714-005",49,76.4677551,0.370066615,84.11453061,68.82097959,84.11453061
"1243","5505-1350-002",6,14869.31333,0.385109803,16356.244663,13382.381997,16356.244663
"1244","5505-1350-015",2,13294.04,0.341343188,14623.444,11964.636,11964.636
"1245","5505-3320-002",980,13.24942857,0.38759392,14.574371427,11.924485713,11.924485713
"1246","5505-3320-003",76,14.86592105,0.064984378,16.352513155,13.8998684171686,16.352513155
"1247","5505-4242-001",4,502.29,0.207201019,552.519,452.061,552.519
"1248","5505-4242-011",22,656.9445455,0.215739117,722.63900005,591.25009095,722.63900005
"1249","5505-4242-020",10,326.82,0.20592375,359.502,294.138,359.502
"1250","5505-4242-025",1,210.34,0.204430921,231.374,189.306,189.306
"1251","5505-4416-007",15,13.76866667,0.21851547,15.145533337,12.391800003,15.145533337
"1252","5505-4600-000",8,35.41,0.213499012,38.951,31.869,38.951
"1253","5505-8810-013",10,30.02,0.214656895,33.022,27.018,33.022
"1254","5505-9401-000",2,292.33,0.205965861,321.563,263.097,263.097
"1255","5505-9411-002",1,995.8,0.205322354,1095.38,896.22,896.22
"1256","5505-9473-000",1,467.84,0.207891587,514.624,421.056,421.056
"1257","5505-9474-000",2,920.66,0.201958378,1012.726,828.594,828.594
"1258","5505-9475-000",1,584.8,0.206326949,643.28,526.32,526.32
"1259","5505-9995-000",31,612.4777419,0.148351935,673.72551609,551.22996771,673.72551609
"1260","5505-9995-001",2,434.08,-0.037988389,477.488,450.56999989712,450.56999989712
"1261","5505-9999-009",32,4106.571875,0.138006838,4517.2290625,3695.9146875,4517.2290625
"1262","5505-9999-014",1,2466.23,0.216293695,2712.853,2219.607,2219.607
"1263","5510-1230-010",20,19.3295,0.115652241,21.26245,17.39655,21.26245
"1264","5510-1231-003",30,38.035,0.152228211,41.8385,34.2315,41.8385
"1265","5510-1665-000",15,14.22,0.148241913,15.642,12.798,15.642
"1266","5510-1666-000",2,16.88,0.224526066,18.568,15.192,15.192
"1267","5510-1676-000",129,25.05147287,0.162672822,27.556620157,22.546325583,27.556620157
"1268","5510-1756-000",2768,15.07212428,0.185977396,16.579336708,13.564911852,13.564911852
"1269","5510-1756-002",36,6.357777778,0.134786788,6.9935555558,5.7220000002,6.9935555558
"1270","5510-1766-000",174,24.31528736,0.284556804,26.746816096,21.883758624,26.746816096
"1271","5510-1966-000",78,31.93820513,0.189239637,35.132025643,28.744384617,35.132025643
"1272","5510-1966-001",2,34.1,0.210997067,37.51,30.69,30.69
"1273","5510-1967-000",15,30.61666667,0.162634731,33.678333337,27.555000003,33.678333337
"1274","5510-2455-000",14,9.89,0.220930233,10.879,8.901,10.879
"1275","5510-2567-002",115,1.407391304,0.317454433,1.5481304344,1.2666521736,1.5481304344
"1276","5510-3318-003",161,150.3707453,0.15925111,165.40781983,135.33367077,165.40781983
"1277","5510-3334-001",1728,24.80795718,0.295909434,27.288752898,22.327161462,22.327161462
"1278","5510-3334-005",3442,14.43743754,0.390101071,15.881181294,12.993693786,12.993693786
"1279","5510-3334-007",34,48.54617647,0.121249023,53.400794117,43.691558823,53.400794117
"1280","5510-3338-002",29,71.42241379,0.416376584,78.564655169,64.280172411,78.564655169
"1281","5510-3600-000",32,71.23,0.114268918,78.353,64.107,78.353
"1282","5510-3719-001",34,168.6158824,0.13564419,185.47747064,151.75429416,185.47747064
"1283","5510-3806-001",15,74.66333333,0.280941113,82.129666663,67.196999997,82.129666663
"1284","5510-3807-000",179,23.23139665,0.064613483,25.554536315,21.730335197489,25.554536315
"1285","5510-6031-000",784,15.18221939,0.175082291,16.700441329,13.663997451,13.663997451
"1286","5510-6031-003",102,17.02088235,0.189634417,18.722970585,15.318794115,18.722970585
"1287","5510-6040-013",3,135.22,0.166888527,148.742,121.698,148.742
"1288","5510-6040-036",4,152.97,0.39105707,168.267,137.673,168.267
"1289","5510-6075-106",700,108.8659143,0.270479124,119.75250573,97.97932287,97.97932287
"1290","5510-6075-108",158,145.8613924,0.340570422,160.44753164,131.27525316,160.44753164
"1291","5510-6075-118",105,194.9015238,0.363007741,214.39167618,175.41137142,214.39167618
"1292","5510-9618-008",127,25.79787402,0.165752534,28.377661422,23.218086618,28.377661422
"1293","5520-0503-001",345,17.47637681,0.179483692,19.224014491,15.728739129,19.224014491
"1294","5520-0600-008",475,94.81488421,0.167476925,104.296372631,85.333395789,85.333395789
"1295","5520-3506-010",10,226.972,0.163821969,249.6692,204.2748,249.6692
"1296","5530-1000-440",15,819.424,0.276289198,901.3664,737.4816,901.3664
"1297","5530-1007-000",14,549.8971429,0.995040631,604.88685719,494.90742861,604.88685719
"1298","5530-1120-002",1,629,-0.061287758,691.9,667.549999782,667.549999782
"1299","5530-1906-002",2,28.095,0.21516284,30.9045,25.2855,25.2855
"1300","5530-1906-004",62,82.38548387,0.406628947,90.624032257,74.146935483,90.624032257
"1301","5530-1906-005",18,16.53666667,0.131593093,18.190333337,14.883000003,18.190333337
"1302","5530-1906-006",17,67.34823529,0.154726968,74.083058819,60.613411761,74.083058819
"1303","5530-1906-012",10,123.289,0.173332576,135.6179,110.9601,135.6179
"1304","5530-1907-089",1,308.42,0.1567019,339.262,277.578,277.578
"1305","5530-4285-000",1,52.19,0.19620617,57.409,46.971,46.971
"1306","5530-7000-004",10,1.245,0.382329317,1.3695,1.1205,1.3695
"1307","5530-7000-005",10,3.556,0.263779528,3.9116,3.2004,3.9116
"1308","5530-7000-007",10,1.422,0.365682138,1.5642,1.2798,1.5642
"1309","5530-7000-011",10,9.246,0.233181917,10.1706,8.3214,10.1706
"1310","5530-7000-012",10,7.113,0.276254745,7.8243,6.4017,7.8243
"1311","5530-7000-016",10,5.69,0.269420035,6.259,5.121,6.259
"1312","5530-7000-017",10,2.134,0.343955014,2.3474,1.9206,2.3474
"1313","5530-7000-020",10,141.017,0.325918152,155.1187,126.9153,155.1187
"1314","5530-7000-021",23,9.458695652,0.225281544,10.4045652172,8.5128260868,10.4045652172
"1315","5530-7000-022",1,11.18,0.305008945,12.298,10.062,10.062
"1316","5530-7000-029",10,17.857,0.353978832,19.6427,16.0713,19.6427
"1317","5530-7000-030",3,247.9866667,-0.020108608,272.78533337,252.973333369897,272.78533337
"1318","5530-7000-040",1,171.81,0.10121646,188.991,154.629,154.629
"1319","5530-7000-080",1,321.77,0.10383193,353.947,289.593,289.593
"1320","5530-7000-081",2,37.32,0.257636656,41.052,33.588,33.588
"1321","5530-7000-082",1,43.05,0.225551684,47.355,38.745,38.745
"1322","5530-7001-006",5,1636.26,0.157229291,1799.886,1472.634,1799.886
"1323","5530-7001-009",2,1241.1,0.13658851,1365.21,1116.99,1116.99
"1324","5530-7001-306",1,1555.78,0.158987775,1711.358,1400.202,1400.202
"1325","5530-7020-103",22,1324.605455,0.150129438,1457.0660005,1192.1449095,1457.0660005
"1326","5530-7400-064",2,1263.245,0.147960214,1389.5695,1136.9205,1136.9205
"1327","5530-7455-007",7,167.1985714,0.197857125,183.91842854,150.47871426,183.91842854
"1328","5530-7902-007",1,87.55,0.155454026,96.305,78.795,78.795
"1329","5540-2909-001",2,1326.65,0.153657709,1459.315,1193.985,1193.985
"1330","5540-2909-024",5,1040.868,0.082763617,1144.9548,954.721999500444,1144.9548
"1331","5540-2909-030",5,98.406,0.197203423,108.2466,88.5654,108.2466
"1332","5540-2909-032",33,5206.310303,0.251365243,5726.9413333,4685.6792727,5726.9413333
"1333","5540-2909-034",3,106.7233333,0.209701096,117.39566663,96.05099997,117.39566663
"1334","5540-2909-043",13,150.1869231,0.214604365,165.20561541,135.16823079,165.20561541
"1335","5540-2909-057",13,1867.229231,0.280827042,2053.9521541,1680.5063079,2053.9521541
"1336","5540-2909-058",2,360.655,0.18756152,396.7205,324.5895,324.5895
"1337","5540-2909-062",20,313.5505,0.183774225,344.90555,282.19545,344.90555
"1338","5540-2909-064",6,2929.038333,0.10425094,3221.9421663,2636.1344997,3221.9421663
"1339","5540-2909-071",7,57.04857143,0.230981119,62.753428573,51.343714287,62.753428573
"1340","5540-2909-082",1,43.33,0.190399261,47.663,38.997,38.997
"1341","5540-2909-085",24,86.23708333,0.210765863,94.860791663,77.613374997,94.860791663
"1342","5550-1009-001",1,3.63,0.14600551,3.993,3.267,3.267
"1343","5550-2000-152",4,215.305,0.48138687,236.8355,193.7745,236.8355
"1344","5550-2500-014",106,448.1646226,0.837339926,492.98108486,403.34816034,492.98108486
"1345","5550-2500-122",128,146.47,0.140732744,161.117,131.823,161.117
"1346","5550-2510-160",16,112.685,0.060944225,123.9535,105.817500005875,123.9535
"1347","5550-3040-000",1,441.85,0.270566934,486.035,397.665,397.665
"1348","5550-4151-005",6,72.1,0.157096625,79.31,64.89,79.31
"1349","5550-4152-001",3,94.97666667,0.150458007,104.474333337,85.479000003,104.474333337
"1350","5550-4155-000",7,214.4871429,0.172364644,235.93585719,193.03842861,235.93585719
"1351","5550-4155-001",4,108.02,0.188437326,118.822,97.218,118.822
"1352","5550-4265-000",10,23.963,0.213954847,26.3593,21.5667,26.3593
"1353","5550-4270-003",26,13.04076923,0.391523624,14.344846153,11.736692307,14.344846153
"1354","5550-4282-000",14,40.69285714,0.178672986,44.762142854,36.623571426,44.762142854
"1355","5550-4282-011",1,59.84,0.238469251,65.824,53.856,53.856
"1356","5550-4282-015",14,27.57428571,0.188477878,30.331714281,24.816857139,30.331714281
"1357","5550-4285-045",13,39.81076923,0.160006956,43.791846153,35.829692307,43.791846153
"1358","5550-4285-122",1,84.68,0.091284837,93.148,76.95000000284,76.95000000284
"1359","5550-4285-142",1,95.44,0.094195306,104.984,86.44999999536,86.44999999536
"1360","5550-4285-168",8,15.085,0.286957242,16.5935,13.5765,16.5935
"1361","5550-4285-422",123,134.8447154,0.193380522,148.32918694,121.36024386,148.32918694
"1362","5550-4285-424",6,172.34,0.187903756,189.574,155.106,189.574
"1363","5550-4285-426",5,175.682,0.191698637,193.2502,158.1138,193.2502
"1364","5550-4285-501",23,35.49347826,0.129662522,39.042826086,31.944130434,39.042826086
"1365","5550-4285-504",142,49.89204225,0.186456109,54.881246475,44.902838025,54.881246475
"1366","5550-4285-615",4,29.1725,0.127945839,32.08975,26.25525,32.08975
"1367","5550-4285-700",3,379.2566667,0.279713826,417.18233337,341.33100003,417.18233337
"1368","5550-4287-023",41,44.62463415,0.123015287,49.087097565,40.162170735,49.087097565
"1369","5550-4288-001",14,102.3478571,0.198650261,112.58264281,92.11307139,112.58264281
"1370","5550-4288-004",21,150.2695238,0.067279111,165.29647618,140.159523828343,165.29647618
"1371","5550-4289-010",2,6.49,0.18027735,7.139,5.841,5.841
"1372","5550-4289-013",9,123.4,0.207878624,135.74,111.06,135.74
"1373","5550-4289-014",85,112.372,0.145601479,123.6092,101.1348,123.6092
"1374","5550-4294-003",28,36.07928571,0.143176734,39.687214281,32.471357139,39.687214281
"1375","5550-4297-000",136,16.51316176,-0.006777125,18.164477936,16.6250735213927,18.164477936
"1376","5550-4297-002",4,2447.4475,0.206813425,2692.19225,2202.70275,2692.19225
"1377","5550-4410-000",1,290.71,0.234598053,319.781,261.639,261.639
"1378","5550-5225-002",1309,10.48822765,0.507919316,11.537050415,9.439404885,9.439404885
"1379","5550-5600-000",2,10335.95,0.343046358,11369.545,9302.355,9302.355
"1380","5550-5600-001",2,9771.24,0.298221106,10748.364,8794.116,8794.116
"1381","5550-5600-002",2,3062.505,0.163748304,3368.7555,2756.2545,2756.2545
"1382","5550-5600-004",2,5968.705,0.297215225,6565.5755,5371.8345,5371.8345
"1383","5550-6035-006",12,76.76833333,0.138815918,84.445166663,69.091499997,84.445166663
"1384","5550-6037-004",178,27.42629213,0.163797553,30.168921343,24.683662917,30.168921343
